date,time,temperature,hive,heat up
2020/9/22,2020/9/22 06:37,29.6,B,0
2020/9/22,2020/9/22 06:42,29.6,B,0
2020/9/22,2020/9/22 06:47,29.6,B,0
2020/9/22,2020/9/22 06:52,29.6,B,0
2020/9/22,2020/9/22 06:57,29.6,B,0
2020/9/22,2020/9/22 07:02,29.6,B,0
2020/9/22,2020/9/22 07:07,29.6,B,0
2020/9/22,2020/9/22 07:12,29.6,B,0
2020/9/22,2020/9/22 07:17,29.6,B,0
2020/9/22,2020/9/22 07:22,29.6,B,0
2020/9/22,2020/9/22 07:27,30.1,B,0
2020/9/22,2020/9/22 07:32,30.1,B,0
2020/9/22,2020/9/22 07:37,30.1,B,0
2020/9/22,2020/9/22 07:42,30.1,B,0
2020/9/22,2020/9/22 07:47,30.1,B,0
2020/9/22,2020/9/22 07:52,30.1,B,0
2020/9/22,2020/9/22 07:57,30.6,B,0
2020/9/22,2020/9/22 08:02,30.6,B,0
2020/9/22,2020/9/22 08:07,30.6,B,0
2020/9/22,2020/9/22 08:12,30.6,B,0
2020/9/22,2020/9/22 08:17,30.6,B,0
2020/9/22,2020/9/22 08:22,31.1,B,0
2020/9/22,2020/9/22 08:27,31.1,B,0
2020/9/22,2020/9/22 08:32,31.1,B,0
2020/9/22,2020/9/22 08:37,31.1,B,0
2020/9/22,2020/9/22 08:42,31.1,B,0
2020/9/22,2020/9/22 08:47,31.1,B,0
2020/9/22,2020/9/22 08:52,31.6,B,0
2020/9/22,2020/9/22 08:57,31.6,B,0
2020/9/22,2020/9/22 09:02,31.6,B,0
2020/9/22,2020/9/22 09:07,31.6,B,0
2020/9/22,2020/9/22 09:12,31.6,B,0
2020/9/22,2020/9/22 09:17,31.6,B,0
2020/9/22,2020/9/22 09:22,32.1,B,0
2020/9/22,2020/9/22 09:27,32.1,B,0
2020/9/22,2020/9/22 09:32,32.1,B,0
2020/9/22,2020/9/22 09:37,32.1,B,0
2020/9/22,2020/9/22 09:42,32.1,B,0
2020/9/22,2020/9/22 09:47,32.1,B,0
2020/9/22,2020/9/22 09:52,32.1,B,0
2020/9/22,2020/9/22 09:57,32.6,B,0
2020/9/22,2020/9/22 10:02,32.6,B,0
2020/9/22,2020/9/22 10:07,32.6,B,0
2020/9/22,2020/9/22 10:12,32.6,B,0
2020/9/22,2020/9/22 10:17,32.6,B,0
2020/9/22,2020/9/22 10:22,32.6,B,0
2020/9/22,2020/9/22 10:27,32.6,B,0
2020/9/22,2020/9/22 10:32,33.1,B,0
2020/9/22,2020/9/22 10:37,33.1,B,0
2020/9/22,2020/9/22 10:42,33.1,B,0
2020/9/22,2020/9/22 10:47,33.1,B,0
2020/9/22,2020/9/22 10:52,33.1,B,0
2020/9/22,2020/9/22 10:57,33.6,B,0
2020/9/22,2020/9/22 11:02,33.6,B,0
2020/9/22,2020/9/22 11:07,33.6,B,0
2020/9/22,2020/9/22 11:12,33.6,B,0
2020/9/22,2020/9/22 11:17,33.6,B,0
